mesh1kmid,lon_center,lat_center,lon_max,lat_max,lon_min,lat_min,prefcode,citycode
54360238,136.356247,36.0291672,136.362503,36.0333328,136.350006,36.0250015,18,18201
54360239,136.368744,36.0291672,136.375,36.0333328,136.362503,36.0250015,18,18201
54360240,136.256256,36.0374985,136.262497,36.0416679,136.25,36.0333328,18,18201
54360241,136.268753,36.0374985,136.274994,36.0416679,136.262497,36.0333328,18,18201
54360242,136.28125,36.0374985,136.287506,36.0416679,136.274994,36.0333328,18,18201
54360243,136.293747,36.0374985,136.300003,36.0416679,136.287506,36.0333328,18,18201
54360244,136.306244,36.0374985,136.3125,36.0416679,136.300003,36.0333328,18,18201
54360245,136.318756,36.0374985,136.324997,36.0416679,136.3125,36.0333328,18,18201
54360246,136.331253,36.0374985,136.337494,36.0416679,136.324997,36.0333328,18,18201
54360247,136.34375,36.0374985,136.350006,36.0416679,136.337494,36.0333328,18,18201
54360250,136.256256,36.0458336,136.262497,36.0499992,136.25,36.0416679,18,18201
54360251,136.268753,36.0458336,136.274994,36.0499992,136.262497,36.0416679,18,18201
54360252,136.28125,36.0458336,136.287506,36.0499992,136.274994,36.0416679,18,18201
54360253,136.293747,36.0458336,136.300003,36.0499992,136.287506,36.0416679,18,18201
54360256,136.331253,36.0458336,136.337494,36.0499992,136.324997,36.0416679,18,18201
54360257,136.34375,36.0458336,136.350006,36.0499992,136.337494,36.0416679,18,18201
54360260,136.256256,36.0541649,136.262497,36.0583344,136.25,36.0499992,18,18201
54360261,136.268753,36.0541649,136.274994,36.0583344,136.262497,36.0499992,18,18201
54360262,136.28125,36.0541649,136.287506,36.0583344,136.274994,36.0499992,18,18201
54360270,136.256256,36.0625,136.262497,36.0666656,136.25,36.0583344,18,18201
54360271,136.268753,36.0625,136.274994,36.0666656,136.262497,36.0583344,18,18201
54360272,136.28125,36.0625,136.287506,36.0666656,136.274994,36.0583344,18,18201
54360280,136.256256,36.0708351,136.262497,36.0750008,136.25,36.0666656,18,18201
54360281,136.268753,36.0708351,136.274994,36.0750008,136.262497,36.0666656,18,18201
54360282,136.28125,36.0708351,136.287506,36.0750008,136.274994,36.0666656,18,18201
54360290,136.256256,36.0791664,136.262497,36.0833321,136.25,36.0750008,18,18201
54360291,136.268753,36.0791664,136.274994,36.0833321,136.262497,36.0750008,18,18201
54360292,136.28125,36.0791664,136.287506,36.0833321,136.274994,36.0750008,18,18201
54360300,136.381256,36.0041656,136.387497,36.0083351,136.375,36,18,18201
54360301,136.393753,36.0041656,136.399994,36.0083351,136.387497,36,18,18201
54360302,136.40625,36.0041656,136.412506,36.0083351,136.399994,36,18,18201
54360303,136.418747,36.0041656,136.425003,36.0083351,136.412506,36,18,18201
54360304,136.431244,36.0041656,136.4375,36.0083351,136.425003,36,18,18201
54360305,136.443756,36.0041656,136.449997,36.0083351,136.4375,36,18,18201
54360310,136.381256,36.0125008,136.387497,36.0166664,136.375,36.0083351,18,18201
54360311,136.393753,36.0125008,136.399994,36.0166664,136.387497,36.0083351,18,18201
54360312,136.40625,36.0125008,136.412506,36.0166664,136.399994,36.0083351,18,18201
54360313,136.418747,36.0125008,136.425003,36.0166664,136.412506,36.0083351,18,18201
54360314,136.431244,36.0125008,136.4375,36.0166664,136.425003,36.0083351,18,18201
54360315,136.443756,36.0125008,136.449997,36.0166664,136.4375,36.0083351,18,18201
54360320,136.381256,36.0208321,136.387497,36.0250015,136.375,36.0166664,18,18201
54360321,136.393753,36.0208321,136.399994,36.0250015,136.387497,36.0166664,18,18201
54360322,136.40625,36.0208321,136.412506,36.0250015,136.399994,36.0166664,18,18201
54360323,136.418747,36.0208321,136.425003,36.0250015,136.412506,36.0166664,18,18201
54360324,136.431244,36.0208321,136.4375,36.0250015,136.425003,36.0166664,18,18201
54360325,136.443756,36.0208321,136.449997,36.0250015,136.4375,36.0166664,18,18201
54360330,136.381256,36.0291672,136.387497,36.0333328,136.375,36.0250015,18,18201
54360331,136.393753,36.0291672,136.399994,36.0333328,136.387497,36.0250015,18,18201
54360332,136.40625,36.0291672,136.412506,36.0333328,136.399994,36.0250015,18,18201
54360333,136.418747,36.0291672,136.425003,36.0333328,136.412506,36.0250015,18,18201
54360334,136.431244,36.0291672,136.4375,36.0333328,136.425003,36.0250015,18,18201
54360340,136.381256,36.0374985,136.387497,36.0416679,136.375,36.0333328,18,18201
54360341,136.393753,36.0374985,136.399994,36.0416679,136.387497,36.0333328,18,18201
54360342,136.40625,36.0374985,136.412506,36.0416679,136.399994,36.0333328,18,18201
54360343,136.418747,36.0374985,136.425003,36.0416679,136.412506,36.0333328,18,18201
54360344,136.431244,36.0374985,136.4375,36.0416679,136.425003,36.0333328,18,18201
54360351,136.393753,36.0458336,136.399994,36.0499992,136.387497,36.0416679,18,18201
54361002,136.03125,36.0875015,136.037506,36.0916672,136.024994,36.0833321,18,18201
54361003,136.043747,36.0875015,136.050003,36.0916672,136.037506,36.0833321,18,18201
54361004,136.056244,36.0875015,136.0625,36.0916672,136.050003,36.0833321,18,18201
54361005,136.068756,36.0875015,136.074997,36.0916672,136.0625,36.0833321,18,18201
54361006,136.081253,36.0875015,136.087494,36.0916672,136.074997,36.0833321,18,18201
54361007,136.09375,36.0875015,136.100006,36.0916672,136.087494,36.0833321,18,18201
54361008,136.106247,36.0875015,136.112503,36.0916672,136.100006,36.0833321,18,18201
54361009,136.118744,36.0875015,136.125,36.0916672,136.112503,36.0833321,18,18201
54361012,136.03125,36.0958328,136.037506,36.0999985,136.024994,36.0916672,18,18201
54361013,136.043747,36.0958328,136.050003,36.0999985,136.037506,36.0916672,18,18201
54361014,136.056244,36.0958328,136.0625,36.0999985,136.050003,36.0916672,18,18201
54361015,136.068756,36.0958328,136.074997,36.0999985,136.0625,36.0916672,18,18201
54361016,136.081253,36.0958328,136.087494,36.0999985,136.074997,36.0916672,18,18201
54361017,136.09375,36.0958328,136.100006,36.0999985,136.087494,36.0916672,18,18201
54361018,136.106247,36.0958328,136.112503,36.0999985,136.100006,36.0916672,18,18201
54361019,136.118744,36.0958328,136.125,36.0999985,136.112503,36.0916672,18,18201
54361022,136.03125,36.1041679,136.037506,36.1083336,136.024994,36.0999985,18,18201
54361023,136.043747,36.1041679,136.050003,36.1083336,136.037506,36.0999985,18,18201
54361024,136.056244,36.1041679,136.0625,36.1083336,136.050003,36.0999985,18,18201
54361025,136.068756,36.1041679,136.074997,36.1083336,136.0625,36.0999985,18,18201
54361026,136.081253,36.1041679,136.087494,36.1083336,136.074997,36.0999985,18,18201
54361027,136.09375,36.1041679,136.100006,36.1083336,136.087494,36.0999985,18,18201
54361028,136.106247,36.1041679,136.112503,36.1083336,136.100006,36.0999985,18,18201
54361029,136.118744,36.1041679,136.125,36.1083336,136.112503,36.0999985,18,18201
54361033,136.043747,36.1124992,136.050003,36.1166649,136.037506,36.1083336,18,18201
54361034,136.056244,36.1124992,136.0625,36.1166649,136.050003,36.1083336,18,18201
54361035,136.068756,36.1124992,136.074997,36.1166649,136.0625,36.1083336,18,18201
54361036,136.081253,36.1124992,136.087494,36.1166649,136.074997,36.1083336,18,18201
54361037,136.09375,36.1124992,136.100006,36.1166649,136.087494,36.1083336,18,18201
54361038,136.106247,36.1124992,136.112503,36.1166649,136.100006,36.1083336,18,18201
54361039,136.118744,36.1124992,136.125,36.1166649,136.112503,36.1083336,18,18201
54361043,136.043747,36.1208344,136.050003,36.125,136.037506,36.1166649,18,18201
54361044,136.056244,36.1208344,136.0625,36.125,136.050003,36.1166649,18,18201
54361045,136.068756,36.1208344,136.074997,36.125,136.0625,36.1166649,18,18201
54361046,136.081253,36.1208344,136.087494,36.125,136.074997,36.1166649,18,18201
54361047,136.09375,36.1208344,136.100006,36.125,136.087494,36.1166649,18,18201
54361048,136.106247,36.1208344,136.112503,36.125,136.100006,36.1166649,18,18201
54361049,136.118744,36.1208344,136.125,36.125,136.112503,36.1166649,18,18201
54361053,136.043747,36.1291656,136.050003,36.1333351,136.037506,36.125,18,18201
54361054,136.056244,36.1291656,136.0625,36.1333351,136.050003,36.125,18,18201
54361055,136.068756,36.1291656,136.074997,36.1333351,136.0625,36.125,18,18201
54361056,136.081253,36.1291656,136.087494,36.1333351,136.074997,36.125,18,18201
54361057,136.09375,36.1291656,136.100006,36.1333351,136.087494,36.125,18,18201
54361058,136.106247,36.1291656,136.112503,36.1333351,136.100006,36.125,18,18201
54361059,136.118744,36.1291656,136.125,36.1333351,136.112503,36.125,18,18201
54361065,136.068756,36.1375008,136.074997,36.1416664,136.0625,36.1333351,18,18201
54361066,136.081253,36.1375008,136.087494,36.1416664,136.074997,36.1333351,18,18201
54361067,136.09375,36.1375008,136.100006,36.1416664,136.087494,36.1333351,18,18201
54361068,136.106247,36.1375008,136.112503,36.1416664,136.100006,36.1333351,18,18201
54361069,136.118744,36.1375008,136.125,36.1416664,136.112503,36.1333351,18,18201
54361076,136.081253,36.1458321,136.087494,36.1500015,136.074997,36.1416664,18,18201
54361077,136.09375,36.1458321,136.100006,36.1500015,136.087494,36.1416664,18,18201
54361078,136.106247,36.1458321,136.112503,36.1500015,136.100006,36.1416664,18,18201
54361079,136.118744,36.1458321,136.125,36.1500015,136.112503,36.1416664,18,18201
54361087,136.09375,36.1541672,136.100006,36.1583328,136.087494,36.1500015,18,18201
54361088,136.106247,36.1541672,136.112503,36.1583328,136.100006,36.1500015,18,18201
54361089,136.118744,36.1541672,136.125,36.1583328,136.112503,36.1500015,18,18201
54361097,136.09375,36.1624985,136.100006,36.1666679,136.087494,36.1583328,18,18201
54361098,136.106247,36.1624985,136.112503,36.1666679,136.100006,36.1583328,18,18201
54361099,136.118744,36.1624985,136.125,36.1666679,136.112503,36.1583328,18,18201
54361100,136.131256,36.0875015,136.137497,36.0916672,136.125,36.0833321,18,18201
54361101,136.143753,36.0875015,136.149994,36.0916672,136.137497,36.0833321,18,18201
54361102,136.15625,36.0875015,136.162506,36.0916672,136.149994,36.0833321,18,18201
54361103,136.168747,36.0875015,136.175003,36.0916672,136.162506,36.0833321,18,18201
54361104,136.181244,36.0875015,136.1875,36.0916672,136.175003,36.0833321,18,18201
54361105,136.193756,36.0875015,136.199997,36.0916672,136.1875,36.0833321,18,18201
54361106,136.206253,36.0875015,136.212494,36.0916672,136.199997,36.0833321,18,18201
54361107,136.21875,36.0875015,136.225006,36.0916672,136.212494,36.0833321,18,18201
54361108,136.231247,36.0875015,136.237503,36.0916672,136.225006,36.0833321,18,18201
54361109,136.243744,36.0875015,136.25,36.0916672,136.237503,36.0833321,18,18201
54361110,136.131256,36.0958328,136.137497,36.0999985,136.125,36.0916672,18,18201
54361111,136.143753,36.0958328,136.149994,36.0999985,136.137497,36.0916672,18,18201
54361112,136.15625,36.0958328,136.162506,36.0999985,136.149994,36.0916672,18,18201
54361113,136.168747,36.0958328,136.175003,36.0999985,136.162506,36.0916672,18,18201
54361114,136.181244,36.0958328,136.1875,36.0999985,136.175003,36.0916672,18,18201
54361115,136.193756,36.0958328,136.199997,36.0999985,136.1875,36.0916672,18,18201
54361116,136.206253,36.0958328,136.212494,36.0999985,136.199997,36.0916672,18,18201
54361117,136.21875,36.0958328,136.225006,36.0999985,136.212494,36.0916672,18,18201
54361118,136.231247,36.0958328,136.237503,36.0999985,136.225006,36.0916672,18,18201
54361119,136.243744,36.0958328,136.25,36.0999985,136.237503,36.0916672,18,18201
54361120,136.131256,36.1041679,136.137497,36.1083336,136.125,36.0999985,18,18201
54361121,136.143753,36.1041679,136.149994,36.1083336,136.137497,36.0999985,18,18201
54361122,136.15625,36.1041679,136.162506,36.1083336,136.149994,36.0999985,18,18201
54361123,136.168747,36.1041679,136.175003,36.1083336,136.162506,36.0999985,18,18201
54361124,136.181244,36.1041679,136.1875,36.1083336,136.175003,36.0999985,18,18201
54361125,136.193756,36.1041679,136.199997,36.1083336,136.1875,36.0999985,18,18201
54361126,136.206253,36.1041679,136.212494,36.1083336,136.199997,36.0999985,18,18201
54361127,136.21875,36.1041679,136.225006,36.1083336,136.212494,36.0999985,18,18201
54361128,136.231247,36.1041679,136.237503,36.1083336,136.225006,36.0999985,18,18201
54361129,136.243744,36.1041679,136.25,36.1083336,136.237503,36.0999985,18,18201
54361130,136.131256,36.1124992,136.137497,36.1166649,136.125,36.1083336,18,18201
54361131,136.143753,36.1124992,136.149994,36.1166649,136.137497,36.1083336,18,18201
54361132,136.15625,36.1124992,136.162506,36.1166649,136.149994,36.1083336,18,18201
54361133,136.168747,36.1124992,136.175003,36.1166649,136.162506,36.1083336,18,18201
54361134,136.181244,36.1124992,136.1875,36.1166649,136.175003,36.1083336,18,18201
54361135,136.193756,36.1124992,136.199997,36.1166649,136.1875,36.1083336,18,18201
54361136,136.206253,36.1124992,136.212494,36.1166649,136.199997,36.1083336,18,18201
54361137,136.21875,36.1124992,136.225006,36.1166649,136.212494,36.1083336,18,18201
54361138,136.231247,36.1124992,136.237503,36.1166649,136.225006,36.1083336,18,18201
54361139,136.243744,36.1124992,136.25,36.1166649,136.237503,36.1083336,18,18201
54361140,136.131256,36.1208344,136.137497,36.125,136.125,36.1166649,18,18201
54361141,136.143753,36.1208344,136.149994,36.125,136.137497,36.1166649,18,18201
54361142,136.15625,36.1208344,136.162506,36.125,136.149994,36.1166649,18,18201
54361143,136.168747,36.1208344,136.175003,36.125,136.162506,36.1166649,18,18201
54361144,136.181244,36.1208344,136.1875,36.125,136.175003,36.1166649,18,18201
54361145,136.193756,36.1208344,136.199997,36.125,136.1875,36.1166649,18,18201
54361146,136.206253,36.1208344,136.212494,36.125,136.199997,36.1166649,18,18201
54361147,136.21875,36.1208344,136.225006,36.125,136.212494,36.1166649,18,18201
54361150,136.131256,36.1291656,136.137497,36.1333351,136.125,36.125,18,18201
54361151,136.143753,36.1291656,136.149994,36.1333351,136.137497,36.125,18,18201
54361152,136.15625,36.1291656,136.162506,36.1333351,136.149994,36.125,18,18201
54361153,136.168747,36.1291656,136.175003,36.1333351,136.162506,36.125,18,18201
54361154,136.181244,36.1291656,136.1875,36.1333351,136.175003,36.125,18,18201
54361160,136.131256,36.1375008,136.137497,36.1416664,136.125,36.1333351,18,18201
54361161,136.143753,36.1375008,136.149994,36.1416664,136.137497,36.1333351,18,18201
54361162,136.15625,36.1375008,136.162506,36.1416664,136.149994,36.1333351,18,18201
54361163,136.168747,36.1375008,136.175003,36.1416664,136.162506,36.1333351,18,18201
54361170,136.131256,36.1458321,136.137497,36.1500015,136.125,36.1416664,18,18201
54361171,136.143753,36.1458321,136.149994,36.1500015,136.137497,36.1416664,18,18201
54361172,136.15625,36.1458321,136.162506,36.1500015,136.149994,36.1416664,18,18201
54361180,136.131256,36.1541672,136.137497,36.1583328,136.125,36.1500015,18,18201
54361181,136.143753,36.1541672,136.149994,36.1583328,136.137497,36.1500015,18,18201
54361182,136.15625,36.1541672,136.162506,36.1583328,136.149994,36.1500015,18,18201
54361190,136.131256,36.1624985,136.137497,36.1666679,136.125,36.1583328,18,18201
54361191,136.143753,36.1624985,136.149994,36.1666679,136.137497,36.1583328,18,18201
54361192,136.15625,36.1624985,136.162506,36.1666679,136.149994,36.1583328,18,18201
54361200,136.256256,36.0875015,136.262497,36.0916672,136.25,36.0833321,18,18201
54361201,136.268753,36.0875015,136.274994,36.0916672,136.262497,36.0833321,18,18201
54361202,136.28125,36.0875015,136.287506,36.0916672,136.274994,36.0833321,18,18201
54361210,136.256256,36.0958328,136.262497,36.0999985,136.25,36.0916672,18,18201
54361211,136.268753,36.0958328,136.274994,36.0999985,136.262497,36.0916672,18,18201
54361212,136.28125,36.0958328,136.287506,36.0999985,136.274994,36.0916672,18,18201
54361220,136.256256,36.1041679,136.262497,36.1083336,136.25,36.0999985,18,18201
54361221,136.268753,36.1041679,136.274994,36.1083336,136.262497,36.0999985,18,18201
54362007,136.09375,36.1708336,136.100006,36.1749992,136.087494,36.1666679,18,18201
53354777,135.96875,35.7291679,135.975006,35.7333336,135.962494,35.7249985,18,18202
53354778,135.981247,35.7291679,135.987503,35.7333336,135.975006,35.7249985,18,18202
53354779,135.993744,35.7291679,136,35.7333336,135.987503,35.7249985,18,18202
53354787,135.96875,35.7374992,135.975006,35.7416649,135.962494,35.7333336,18,18202
53354788,135.981247,35.7374992,135.987503,35.7416649,135.975006,35.7333336,18,18202
53354789,135.993744,35.7374992,136,35.7416649,135.987503,35.7333336,18,18202
53354798,135.981247,35.7458344,135.987503,35.75,135.975006,35.7416649,18,18202
53354799,135.993744,35.7458344,136,35.75,135.987503,35.7416649,18,18202
53355709,135.993744,35.7541656,136,35.7583351,135.987503,35.75,18,18202
53362035,136.068756,35.5291672,136.074997,35.5333328,136.0625,35.5250015,18,18202
53362038,136.106247,35.5291672,136.112503,35.5333328,136.100006,35.5250015,18,18202
53362042,136.03125,35.5374985,136.037506,35.5416679,136.024994,35.5333328,18,18202
53362043,136.043747,35.5374985,136.050003,35.5416679,136.037506,35.5333328,18,18202
53362044,136.056244,35.5374985,136.0625,35.5416679,136.050003,35.5333328,18,18202
53362045,136.068756,35.5374985,136.074997,35.5416679,136.0625,35.5333328,18,18202
53362047,136.09375,35.5374985,136.100006,35.5416679,136.087494,35.5333328,18,18202
53362052,136.03125,35.5458336,136.037506,35.5499992,136.024994,35.5416679,18,18202
53362053,136.043747,35.5458336,136.050003,35.5499992,136.037506,35.5416679,18,18202
53362054,136.056244,35.5458336,136.0625,35.5499992,136.050003,35.5416679,18,18202
53362055,136.068756,35.5458336,136.074997,35.5499992,136.0625,35.5416679,18,18202
53362056,136.081253,35.5458336,136.087494,35.5499992,136.074997,35.5416679,18,18202
53362057,136.09375,35.5458336,136.100006,35.5499992,136.087494,35.5416679,18,18202
